zipcode,zipcodetype,city,state,lat,lgt
02655,STANDARD,OSTERVILLE,MA,41.62,-70.38
01540,STANDARD,OXFORD,MA,42.11,-71.87
01960,STANDARD,PEABODY,MA,42.53,-70.97
01961,PO BOX,PEABODY,MA,42.53,-70.97
02359,STANDARD,PEMBROKE,MA,42.06,-70.80
01463,STANDARD,PEPPERELL,MA,42.66,-71.58
01866,PO BOX,PINEHURST,MA,42.53,-71.23
02360,STANDARD,PLYMOUTH,MA,41.95,-70.66
02361,PO BOX,PLYMOUTH,MA,41.95,-70.66
02362,PO BOX,PLYMOUTH,MA,41.95,-70.66
02367,STANDARD,PLYMPTON,MA,41.95,-70.81
02559,STANDARD,POCASSET,MA,41.69,-70.63
01965,PO BOX,PRIDES CROSSING,MA,42.56,-70.86
01541,STANDARD,PRINCETON,MA,42.45,-71.86
02657,STANDARD,PROVINCETOWN,MA,42.06,-70.20
02368,STANDARD,RANDOLPH,MA,42.17,-71.05
01867,STANDARD,READING,MA,42.53,-71.10
01542,STANDARD,ROCHDALE,MA,42.20,-71.90
02370,STANDARD,ROCKLAND,MA,42.13,-70.91
01966,STANDARD,ROCKPORT,MA,42.64,-70.61
01969,STANDARD,ROWLEY,MA,42.71,-70.87
01543,STANDARD,RUTLAND,MA,42.36,-71.95
02561,PO BOX,SAGAMORE,MA,41.78,-70.53
02562,STANDARD,SAGAMORE BEACH,MA,41.79,-70.53
01970,STANDARD,SALEM,MA,42.51,-70.90
01971,PO BOX,SALEM,MA,42.51,-70.89
02563,STANDARD,SANDWICH,MA,41.75,-70.49
02040,PO BOX,GREENBUSH,MA,42.19,-70.76
02055,PO BOX,MINOT,MA,42.19,-70.76
02060,PO BOX,NORTH SCITUATE,MA,42.21,-70.76
02066,STANDARD,SCITUATE,MA,42.18,-70.73
02067,STANDARD,SHARON,MA,42.11,-71.18
02070,PO BOX,SHELDONVILLE,MA,42.05,-71.35
01770,STANDARD,SHERBORN,MA,42.23,-71.36
01464,STANDARD,SHIRLEY,MA,42.54,-71.65
01545,STANDARD,SHREWSBURY,MA,42.30,-71.71
01546,UNIQUE,SHREWSBURY,MA,42.30,-71.71
01745,STANDARD,FAYVILLE,MA,42.29,-71.50
01772,STANDARD,SOUTHBOROUGH,MA,42.30,-71.51
01550,STANDARD,SOUTHBRIDGE,MA,42.08,-72.03
02366,PO BOX,SOUTH CARVER,MA,41.83,-70.72
02659,STANDARD,SOUTH CHATHAM,MA,41.68,-70.02
02660,STANDARD,SOUTH DENNIS,MA,41.70,-70.15
02375,STANDARD,SOUTH EASTON,MA,42.03,-71.10
01560,STANDARD,SOUTH GRAFTON,MA,42.17,-71.68
01982,STANDARD,SOUTH HAMILTON,MA,42.62,-70.86
02661,PO BOX,SOUTH HARWICH,MA,41.67,-70.04
01561,PO BOX,SOUTH LANCASTER,MA,42.43,-71.69
02662,PO BOX,SOUTH ORLEANS,MA,41.75,-69.99
02071,STANDARD,SOUTH WALPOLE,MA,42.09,-71.27
02663,PO BOX,SOUTH WELLFLEET,MA,41.89,-69.98
02664,STANDARD,SOUTH YARMOUTH,MA,41.67,-70.20
02673,STANDARD,WEST YARMOUTH,MA,41.65,-70.24
01562,STANDARD,SPENCER,MA,42.24,-71.99
01564,STANDARD,STERLING,MA,42.43,-71.75
01467,PO BOX,STILL RIVER,MA,42.49,-71.61
02072,STANDARD,STOUGHTON,MA,42.11,-71.10
01775,STANDARD,STOW,MA,42.43,-71.50
01518,STANDARD,FISKDALE,MA,42.12,-72.11
01566,STANDARD,STURBRIDGE,MA,42.09,-72.06
01776,STANDARD,SUDBURY,MA,42.36,-71.40
01590,STANDARD,SUTTON,MA,42.15,-71.76
01468,STANDARD,TEMPLETON,MA,42.55,-72.06
01876,STANDARD,TEWKSBURY,MA,42.61,-71.23
01983,STANDARD,TOPSFIELD,MA,42.63,-70.95
01469,STANDARD,TOWNSEND,MA,42.66,-71.70
01474,STANDARD,WEST TOWNSEND,MA,42.66,-71.74
02666,PO BOX,TRURO,MA,42.00,-70.06
01879,STANDARD,TYNGSBORO,MA,42.68,-71.41
01569,STANDARD,UXBRIDGE,MA,42.08,-71.60
02568,STANDARD,VINEYARD HAVEN,MA,41.45,-70.60
02573,PO BOX,WEST CHOP,MA,41.45,-70.60
01880,STANDARD,WAKEFIELD,MA,42.50,-71.06
02081,STANDARD,WALPOLE,MA,42.13,-71.24
02571,STANDARD,WAREHAM,MA,41.76,-70.71
01778,STANDARD,WAYLAND,MA,42.36,-71.36
01570,STANDARD,WEBSTER,MA,42.04,-71.87
01571,STANDARD,DUDLEY,MA,42.05,-71.93
02667,STANDARD,WELLFLEET,MA,41.93,-70.03
02637,PO BOX,CUMMAQUID,MA,41.70,-70.24
01923,STANDARD,DANVERS,MA,42.57,-70.95
02026,STANDARD,DEDHAM,MA,42.24,-71.17
02027,PO BOX,DEDHAM,MA,42.24,-71.17
02638,STANDARD,DENNIS,MA,41.73,-70.20
02639,STANDARD,DENNIS PORT,MA,41.66,-70.13
02030,STANDARD,DOVER,MA,42.24,-71.27
01826,STANDARD,DRACUT,MA,42.66,-71.30
01827,STANDARD,DUNSTABLE,MA,42.66,-71.48
02331,PO BOX,DUXBURY,MA,42.04,-70.67
02332,STANDARD,DUXBURY,MA,42.04,-70.67
02333,STANDARD,EAST BRIDGEWATER,MA,42.03,-70.95
01515,STANDARD,EAST BROOKFIELD,MA,42.22,-72.04
02641,PO BOX,EAST DENNIS,MA,41.74,-70.15
01516,STANDARD,DOUGLAS,MA,42.05,-71.73
02536,STANDARD,EAST FALMOUTH,MA,41.56,-70.55
02642,STANDARD,EASTHAM,MA,41.83,-69.96
02334,PO BOX,EASTON,MA,42.03,-71.10
02643,PO BOX,EAST ORLEANS,MA,41.74,-69.98
01517,PO BOX,EAST PRINCETON,MA,42.46,-71.89
02537,STANDARD,EAST SANDWICH,MA,41.73,-70.43
01438,PO BOX,EAST TEMPLETON,MA,42.53,-72.05
02032,STANDARD,EAST WALPOLE,MA,42.15,-71.21
02538,STANDARD,EAST WAREHAM,MA,41.77,-70.64
02539,STANDARD,EDGARTOWN,MA,41.38,-70.53
02337,PO BOX,ELMWOOD,MA,42.01,-70.96
01929,STANDARD,ESSEX,MA,42.63,-70.77
02540,STANDARD,FALMOUTH,MA,41.56,-70.62
02541,PO BOX,FALMOUTH,MA,41.54,-70.60
02543,STANDARD,WOODS HOLE,MA,41.52,-70.66
01521,STANDARD,HOLLAND,MA,42.05,-72.15
01420,STANDARD,FITCHBURG,MA,42.58,-71.81
02644,STANDARD,FORESTDALE,MA,41.68,-70.50
02035,STANDARD,FOXBORO,MA,42.06,-71.24
01701,STANDARD,FRAMINGHAM,MA,42.30,-71.43
01702,STANDARD,FRAMINGHAM,MA,42.30,-71.43
01703,PO BOX,FRAMINGHAM,MA,42.30,-71.43
01704,PO BOX,FRAMINGHAM,MA,42.30,-71.43
01705,PO BOX,FRAMINGHAM,MA,42.30,-71.43
02038,STANDARD,FRANKLIN,MA,42.08,-71.38
01440,STANDARD,GARDNER,MA,42.58,-71.98
01930,STANDARD,GLOUCESTER,MA,42.62,-70.66
01931,PO BOX,GLOUCESTER,MA,42.62,-70.66
01519,STANDARD,GRAFTON,MA,42.20,-71.68
02041,PO BOX,GREEN HARBOR,MA,42.10,-70.71
01450,STANDARD,GROTON,MA,42.60,-71.57
01470,UNIQUE,GROTON,MA,42.60,-71.57
01471,UNIQUE,GROTON,MA,42.60,-71.57
02338,STANDARD,HALIFAX,MA,41.98,-70.86
01936,PO BOX,HAMILTON,MA,42.61,-70.86
02339,STANDARD,HANOVER,MA,42.11,-70.81
02340,UNIQUE,HANOVER,MA,42.11,-70.81
02341,STANDARD,HANSON,MA,42.06,-70.85
01451,STANDARD,HARVARD,MA,42.50,-71.58
02645,STANDARD,HARWICH,MA,41.69,-70.07
02646,STANDARD,HARWICH PORT,MA,41.66,-70.06
01937,PO BOX,HATHORNE,MA,42.57,-70.95
01830,STANDARD,HAVERHILL,MA,42.78,-71.08
01831,PO BOX,HAVERHILL,MA,42.78,-71.08
01832,STANDARD,HAVERHILL,MA,42.78,-71.08
01833,STANDARD,GEORGETOWN,MA,42.73,-70.98
01834,STANDARD,GROVELAND,MA,42.75,-71.03
01835,STANDARD,HAVERHILL,MA,42.78,-71.08
02018,PO BOX,ACCORD,MA,42.17,-70.88
02043,STANDARD,HINGHAM,MA,42.23,-70.88
02044,UNIQUE,HINGHAM,MA,42.23,-70.88
02343,STANDARD,HOLBROOK,MA,42.14,-71.00
01520,STANDARD,HOLDEN,MA,42.35,-71.85
01746,STANDARD,HOLLISTON,MA,42.20,-71.43
01747,STANDARD,HOPEDALE,MA,42.12,-71.54
01748,STANDARD,HOPKINTON,MA,42.22,-71.52
01452,STANDARD,HUBBARDSTON,MA,42.48,-72.01
01749,STANDARD,HUDSON,MA,42.39,-71.56
02045,STANDARD,HULL,MA,42.30,-70.90
02047,PO BOX,HUMAROCK,MA,42.19,-70.76
02601,STANDARD,HYANNIS,MA,41.65,-70.29
02647,PO BOX,HYANNIS PORT,MA,41.64,-70.30
01938,STANDARD,IPSWICH,MA,42.67,-70.83
01522,STANDARD,JEFFERSON,MA,42.38,-71.87
01523,STANDARD,LANCASTER,MA,42.45,-71.66
01840,STANDARD,LAWRENCE,MA,42.70,-71.16
01841,STANDARD,LAWRENCE,MA,42.70,-71.16
01842,PO BOX,LAWRENCE,MA,42.70,-71.16
01843,STANDARD,LAWRENCE,MA,42.70,-71.16
01844,STANDARD,METHUEN,MA,42.71,-71.18
01845,STANDARD,NORTH ANDOVER,MA,42.70,-71.11
01524,STANDARD,LEICESTER,MA,42.25,-71.90
01453,STANDARD,LEOMINSTER,MA,42.51,-71.77
01773,STANDARD,LINCOLN,MA,42.41,-71.30
01525,PO BOX,LINWOOD,MA,42.05,-71.64
01460,STANDARD,LITTLETON,MA,42.53,-71.47
01850,STANDARD,LOWELL,MA,42.63,-71.32
01851,STANDARD,LOWELL,MA,42.63,-71.32
01852,STANDARD,LOWELL,MA,42.63,-71.32
01853,PO BOX,LOWELL,MA,42.63,-71.32
01854,STANDARD,LOWELL,MA,42.63,-71.32
01462,STANDARD,LUNENBURG,MA,42.59,-71.72
01901,STANDARD,LYNN,MA,42.47,-70.96
01902,STANDARD,LYNN,MA,42.47,-70.96
01903,PO BOX,LYNN,MA,42.47,-70.96
01904,STANDARD,LYNN,MA,42.47,-70.96
01905,STANDARD,LYNN,MA,42.47,-70.96
01906,STANDARD,SAUGUS,MA,42.46,-71.01
01907,STANDARD,SWAMPSCOTT,MA,42.46,-70.89
01908,STANDARD,NAHANT,MA,42.42,-70.92
01910,UNIQUE,LYNN,MA,42.47,-70.96
01940,STANDARD,LYNNFIELD,MA,42.53,-71.04
01526,PO BOX,MANCHAUG,MA,42.12,-71.76
01944,STANDARD,MANCHESTER,MA,42.56,-70.76
02345,PO BOX,MANOMET,MA,41.92,-70.56
02048,STANDARD,MANSFIELD,MA,42.02,-71.21
01945,STANDARD,MARBLEHEAD,MA,42.50,-70.85
01752,STANDARD,MARLBOROUGH,MA,42.34,-71.54
02050,STANDARD,MARSHFIELD,MA,42.09,-70.70
02065,PO BOX,OCEAN BLUFF,MA,42.10,-70.71
02051,PO BOX,MARSHFIELD HILLS,MA,42.15,-70.73
02648,STANDARD,MARSTONS MILLS,MA,41.67,-70.40
02649,STANDARD,MASHPEE,MA,41.65,-70.48
01754,STANDARD,MAYNARD,MA,42.42,-71.45
02052,STANDARD,MEDFIELD,MA,42.18,-71.30
02053,STANDARD,MEDWAY,MA,42.13,-71.40
01756,STANDARD,MENDON,MA,42.10,-71.55
01860,STANDARD,MERRIMAC,MA,42.83,-71.00
02344,UNIQUE,MIDDLEBORO,MA,41.86,-70.90
02346,STANDARD,MIDDLEBORO,MA,41.86,-70.90
02348,UNIQUE,LAKEVILLE,MA,41.86,-70.90
02349,UNIQUE,MIDDLEBORO,MA,41.86,-70.90
01949,STANDARD,MIDDLETON,MA,42.60,-71.01
01757,STANDARD,MILFORD,MA,42.14,-71.51
01527,STANDARD,MILLBURY,MA,42.19,-71.76
01984,STANDARD,WENHAM,MA,42.60,-70.88
02668,STANDARD,WEST BARNSTABLE,MA,41.70,-70.37
01580,UNIQUE,WESTBOROUGH,MA,42.26,-71.61
01581,STANDARD,WESTBOROUGH,MA,42.26,-71.61
01582,UNIQUE,WESTBOROUGH,MA,42.26,-71.61
01885,PO BOX,WEST BOXFORD,MA,42.67,-71.03
01583,STANDARD,WEST BOYLSTON,MA,42.36,-71.78
02379,STANDARD,WEST BRIDGEWATER,MA,42.01,-71.00
01585,STANDARD,WEST BROOKFIELD,MA,42.23,-72.14
02669,PO BOX,WEST CHATHAM,MA,41.68,-69.99
02670,STANDARD,WEST DENNIS,MA,41.66,-70.16
02574,PO BOX,WEST FALMOUTH,MA,41.60,-70.64
01886,STANDARD,WESTFORD,MA,42.58,-71.43
01472,PO BOX,WEST GROTON,MA,42.61,-71.62
02671,STANDARD,WEST HARWICH,MA,41.67,-70.11
02672,PO BOX,WEST HYANNISPORT,MA,41.66,-70.33
01441,UNIQUE,WESTMINSTER,MA,42.58,-71.98
01473,STANDARD,WESTMINSTER,MA,42.55,-71.90
01985,STANDARD,WEST NEWBURY,MA,42.80,-71.00
02575,PO BOX,WEST TISBURY,MA,41.38,-70.67
01568,STANDARD,UPTON,MA,42.17,-71.61
02576,STANDARD,WEST WAREHAM,MA,41.78,-70.75
02090,STANDARD,WESTWOOD,MA,42.21,-71.21
02381,PO BOX,WHITE HORSE BEACH,MA,41.93,-70.59
01588,STANDARD,WHITINSVILLE,MA,42.11,-71.67
02382,STANDARD,WHITMAN,MA,42.08,-70.93
01887,STANDARD,WILMINGTON,MA,42.55,-71.16
01475,STANDARD,WINCHENDON,MA,42.68,-72.04
01477,PO BOX,WINCHENDON SPRINGS,MA,42.69,-72.01
01890,STANDARD,WINCHESTER,MA,42.45,-71.14
01801,STANDARD,WOBURN,MA,42.48,-71.15
01807,UNIQUE,WOBURN,MA,42.48,-71.15
01813,UNIQUE,WOBURN,MA,42.48,-71.15
01815,UNIQUE,WOBURN,MA,42.48,-71.15
01888,PO BOX,WOBURN,MA,42.48,-71.15
01784,PO BOX,WOODVILLE,MA,42.23,-71.55
01601,PO BOX,WORCESTER,MA,42.26,-71.80
01602,STANDARD,WORCESTER,MA,42.26,-71.80
01603,STANDARD,WORCESTER,MA,42.26,-71.80
01604,STANDARD,WORCESTER,MA,42.26,-71.80
01605,STANDARD,WORCESTER,MA,42.26,-71.80
01606,STANDARD,WORCESTER,MA,42.26,-71.80
01607,STANDARD,WORCESTER,MA,42.26,-71.80
01608,STANDARD,WORCESTER,MA,42.26,-71.80
01609,STANDARD,WORCESTER,MA,42.26,-71.80
01610,STANDARD,WORCESTER,MA,42.26,-71.80
01611,STANDARD,CHERRY VALLEY,MA,42.23,-71.87
01612,STANDARD,PAXTON,MA,42.31,-71.93
01613,PO BOX,WORCESTER,MA,42.26,-71.80
01614,PO BOX,WORCESTER,MA,42.26,-71.80
01615,PO BOX,WORCESTER,MA,42.26,-71.80
01653,UNIQUE,WORCESTER,MA,42.26,-71.80
01654,UNIQUE,WORCESTER,MA,42.26,-71.80
01655,STANDARD,WORCESTER,MA,42.26,-71.80
02093,STANDARD,WRENTHAM,MA,42.06,-71.33
02675,STANDARD,YARMOUTH PORT,MA,41.70,-70.22
02364,STANDARD,KINGSTON,MA,41.99,-70.71
02347,STANDARD,LAKEVILLE,MA,41.85,-70.95
04406,STANDARD,ABBOT,ME,45.18,-69.45
04001,STANDARD,ACTON,ME,43.53,-70.91
04606,STANDARD,ADDISON,ME,45.08,-67.46
04910,STANDARD,ALBION,ME,44.53,-69.44
04002,STANDARD,ALFRED,ME,43.47,-70.71
04535,STANDARD,ALNA,ME,44.10,-69.60
04216,STANDARD,ANDOVER,ME,44.63,-70.75
04911,STANDARD,ANSON,ME,44.79,-69.88
04732,STANDARD,ASHLAND,ME,46.63,-68.40
04912,STANDARD,ATHENS,ME,44.92,-69.67
04210,STANDARD,AUBURN,ME,44.08,-70.24
04211,PO BOX,AUBURN,ME,44.08,-70.24
04212,PO BOX,AUBURN,ME,44.08,-70.24
04330,STANDARD,AUGUSTA,ME,44.33,-69.72
04332,PO BOX,AUGUSTA,ME,44.33,-69.72
04333,UNIQUE,AUGUSTA,ME,44.33,-69.72
04336,UNIQUE,AUGUSTA,ME,44.33,-69.72
04338,PO BOX,AUGUSTA,ME,44.33,-69.72
04408,STANDARD,AURORA,ME,44.85,-68.32
04003,STANDARD,BAILEY ISLAND,ME,43.73,-69.99
04401,STANDARD,BANGOR,ME,44.83,-68.78
04402,PO BOX,BANGOR,ME,44.83,-68.78
04609,STANDARD,BAR HARBOR,ME,44.38,-68.21
04004,PO BOX,BAR MILLS,ME,43.61,-70.54
04635,PO BOX,FRENCHBORO,ME,44.11,-68.36
04653,STANDARD,BASS HARBOR,ME,44.15,-68.43
04530,STANDARD,BATH,ME,43.93,-69.83
04611,PO BOX,BEALS,ME,44.48,-67.58
04915,STANDARD,BELFAST,ME,44.42,-69.02
04917,STANDARD,BELGRADE,ME,44.44,-69.83
04918,STANDARD,BELGRADE LAKES,ME,44.51,-69.84
04733,STANDARD,BENEDICTA,ME,45.80,-68.41
04612,STANDARD,BERNARD,ME,44.24,-68.35
03901,STANDARD,BERWICK,ME,43.26,-70.86
04217,STANDARD,BETHEL,ME,44.40,-70.79
04286,PO BOX,WEST BETHEL,ME,44.40,-70.86
04005,STANDARD,BIDDEFORD,ME,43.46,-70.44
04007,PO BOX,BIDDEFORD,ME,43.46,-70.44
04006,PO BOX,BIDDEFORD POOL,ME,43.44,-70.34
04920,STANDARD,BINGHAM,ME,45.05,-69.87
04613,STANDARD,BIRCH HARBOR,ME,44.38,-68.04
04734,PO BOX,BLAINE,ME,46.50,-67.86
04614,STANDARD,BLUE HILL,ME,44.41,-68.58
04629,PO BOX,EAST BLUE HILL,ME,44.44,-68.54
04537,STANDARD,BOOTHBAY,ME,43.87,-69.63
04549,STANDARD,ISLE OF SPRINGS,ME,43.89,-69.62
04538,STANDARD,BOOTHBAY HARBOR,ME,43.85,-69.62
04570,PO BOX,SQUIRREL ISLAND,ME,43.80,-69.63
04008,STANDARD,BOWDOINHAM,ME,44.01,-69.89
04410,STANDARD,BRADFORD,ME,45.06,-68.93
04411,STANDARD,BRADLEY,ME,44.92,-68.62
04412,STANDARD,BREWER,ME,44.77,-68.73
04735,STANDARD,BRIDGEWATER,ME,46.42,-67.84
04009,STANDARD,BRIDGTON,ME,44.06,-70.72
04539,STANDARD,BRISTOL,ME,43.95,-69.50
04616,STANDARD,BROOKLIN,ME,44.26,-68.56
04921,STANDARD,BROOKS,ME,44.55,-69.12
04617,STANDARD,BROOKSVILLE,ME,44.34,-68.68
04642,STANDARD,HARBORSIDE,ME,44.33,-68.79
04413,STANDARD,BROOKTON,ME,45.52,-67.76
04010,STANDARD,BROWNFIELD,ME,43.93,-70.90
04414,STANDARD,BROWNVILLE,ME,45.30,-69.03
04415,PO BOX,BROWNVILLE JUNCTION,ME,45.35,-69.05
04011,STANDARD,BRUNSWICK,ME,43.91,-69.96
04219,STANDARD,BRYANT POND,ME,44.37,-70.64
04220,STANDARD,BUCKFIELD,ME,44.28,-70.36
04416,STANDARD,BUCKSPORT,ME,44.60,-68.79
04417,STANDARD,BURLINGTON,ME,45.20,-68.42
04922,STANDARD,BURNHAM,ME,44.69,-69.42
04619,STANDARD,CALAIS,ME,45.13,-67.20
04923,STANDARD,CAMBRIDGE,ME,45.02,-69.47
04843,STANDARD,CAMDEN,ME,44.20,-69.06
04847,STANDARD,HOPE,ME,44.26,-69.15
04924,STANDARD,CANAAN,ME,44.76,-69.56
04221,STANDARD,CANTON,ME,44.44,-70.31
03902,STANDARD,CAPE NEDDICK,ME,43.17,-70.61
04925,STANDARD,CARATUNK,ME,45.23,-69.99
04418,STANDARD,GREENBUSH,ME,45.08,-68.59
04736,STANDARD,CARIBOU,ME,46.86,-67.99
04419,STANDARD,CARMEL,ME,44.79,-69.05
04015,STANDARD,CASCO,ME,44.00,-70.52
04420,UNIQUE,CASTINE,ME,44.38,-68.80
04421,STANDARD,CASTINE,ME,44.38,-68.80
04016,PO BOX,CENTER LOVELL,ME,44.17,-70.87
04541,STANDARD,CHAMBERLAIN,ME,43.88,-69.49
04422,STANDARD,CHARLESTON,ME,45.08,-69.04
04017,STANDARD,CHEBEAGUE ISLAND,ME,43.73,-70.11
04622,STANDARD,CHERRYFIELD,ME,44.60,-67.92
04926,PO BOX,CHINA VILLAGE,ME,44.47,-69.51
04019,PO BOX,CLIFF ISLAND,ME,43.69,-70.10
04927,STANDARD,CLINTON,ME,44.63,-69.50
04623,STANDARD,COLUMBIA FALLS,ME,44.65,-67.72
04341,PO BOX,COOPERS MILLS,ME,44.27,-69.49
04624,STANDARD,COREA,ME,44.41,-67.99
04928,STANDARD,CORINNA,ME,44.92,-69.26
04020,STANDARD,CORNISH,ME,43.80,-70.80
04625,PO BOX,CRANBERRY ISLES,ME,44.24,-68.26
04738,PO BOX,CROUSEVILLE,ME,46.76,-68.08
04021,STANDARD,CUMBERLAND CENTER,ME,43.80,-70.25
04563,STANDARD,CUSHING,ME,44.01,-69.24
04626,STANDARD,CUTLER,ME,44.69,-67.21
04543,STANDARD,DAMARISCOTTA,ME,44.03,-69.51
04424,STANDARD,DANFORTH,ME,45.66,-67.86
04492,STANDARD,WAITE,ME,45.32,-67.69
04223,PO BOX,DANVILLE,ME,44.03,-70.27
04627,STANDARD,DEER ISLE,ME,44.22,-68.67
04022,STANDARD,DENMARK,ME,43.97,-70.80
04628,STANDARD,DENNYSVILLE,ME,44.90,-67.22
04929,STANDARD,DETROIT,ME,44.79,-69.29
04930,STANDARD,DEXTER,ME,45.01,-69.29
04224,STANDARD,DIXFIELD,ME,44.53,-70.45
04932,STANDARD,DIXMONT,ME,44.68,-69.16
04426,STANDARD,DOVER FOXCROFT,ME,45.21,-69.18
04481,PO BOX,SEBEC,ME,45.27,-69.11
04342,STANDARD,DRESDEN,ME,44.10,-69.72
04225,STANDARD,DRYDEN,ME,44.62,-70.25
04739,STANDARD,EAGLE LAKE,ME,47.04,-68.59
04226,STANDARD,EAST ANDOVER,ME,44.60,-70.72
04024,STANDARD,EAST BALDWIN,ME,43.88,-70.69
04544,STANDARD,EAST BOOTHBAY,ME,43.82,-69.59
04427,STANDARD,CORINTH,ME,44.98,-69.01
04227,PO BOX,EAST DIXFIELD,ME,44.57,-70.30
04428,STANDARD,EDDINGTON,ME,44.82,-68.69
04429,STANDARD,HOLDEN,ME,44.75,-68.67
04027,STANDARD,LEBANON,ME,43.39,-70.85
04228,STANDARD,EAST LIVERMORE,ME,44.39,-70.12
04630,STANDARD,EAST MACHIAS,ME,44.73,-67.39
04430,STANDARD,EAST MILLINOCKET,ME,45.62,-68.57
04933,PO BOX,EAST NEWPORT,ME,44.81,-69.22
04740,STANDARD,EASTON,ME,46.64,-67.91
04431,PO BOX,EAST ORLAND,ME,44.58,-68.66
04028,PO BOX,EAST PARSONSFIELD,ME,43.72,-70.91
04230,PO BOX,EAST POLAND,ME,44.06,-70.33
04631,STANDARD,EASTPORT,ME,44.91,-67.01
04029,STANDARD,SEBAGO,ME,43.89,-70.64
04231,STANDARD,STONEHAM,ME,44.25,-70.81
04935,PO BOX,EAST VASSALBORO,ME,44.44,-69.60
04030,STANDARD,EAST WATERBORO,ME,43.60,-70.69
04234,PO BOX,EAST WILTON,ME,44.61,-70.18
04343,PO BOX,EAST WINTHROP,ME,44.33,-69.90
03903,STANDARD,ELIOT,ME,43.15,-70.80
04605,STANDARD,ELLSWORTH,ME,44.58,-68.49
04434,STANDARD,ETNA,ME,44.82,-69.11
04936,STANDARD,EUSTIS,ME,45.21,-70.47
04435,STANDARD,EXETER,ME,44.97,-69.14
04937,STANDARD,FAIRFIELD,ME,44.59,-69.60
04938,STANDARD,FARMINGTON,ME,44.66,-70.14
04940,PO BOX,FARMINGTON FALLS,ME,44.62,-70.07
04742,STANDARD,FORT FAIRFIELD,ME,46.76,-67.83
04737,STANDARD,CLAYTON LAKE,ME,46.61,-69.52
04741,PO BOX,ESTCOURT STATION,ME,47.40,-69.17
04743,STANDARD,FORT KENT,ME,47.26,-68.57
04744,PO BOX,FORT KENT MILLS,ME,47.23,-68.58
04438,STANDARD,FRANKFORT,ME,44.60,-68.87
04634,STANDARD,FRANKLIN,ME,44.58,-68.23
04941,STANDARD,FREEDOM,ME,44.53,-69.29
04032,STANDARD,FREEPORT,ME,43.85,-70.10
04033,UNIQUE,FREEPORT,ME,43.85,-70.10
04034,UNIQUE,FREEPORT,ME,43.85,-70.10
04547,STANDARD,FRIENDSHIP,ME,43.98,-69.33
04037,STANDARD,FRYEBURG,ME,44.01,-70.97
04344,STANDARD,FARMINGDALE,ME,44.25,-69.78
04345,STANDARD,GARDINER,ME,44.19,-69.78
04346,STANDARD,RANDOLPH,ME,44.23,-69.75
04939,STANDARD,GARLAND,ME,45.03,-69.16
04548,STANDARD,GEORGETOWN,ME,43.80,-69.74
04038,STANDARD,GORHAM,ME,43.68,-70.44
04607,STANDARD,GOULDSBORO,ME,44.47,-68.03
04746,STANDARD,GRAND ISLE,ME,47.30,-68.15
04039,STANDARD,GRAY,ME,43.88,-70.33
04236,STANDARD,GREENE,ME,44.18,-70.14
04441,STANDARD,GREENVILLE,ME,45.46,-69.59
04485,PO BOX,SHIRLEY MILLS,ME,45.35,-69.63
04442,STANDARD,GREENVILLE JUNCTION,ME,45.47,-69.69
04443,STANDARD,GUILFORD,ME,45.16,-69.38
04347,STANDARD,HALLOWELL,ME,44.29,-69.81
04444,STANDARD,HAMPDEN,ME,44.74,-68.83
04640,STANDARD,HANCOCK,ME,44.52,-68.25
04237,STANDARD,HANOVER,ME,44.49,-70.69
04942,STANDARD,HARMONY,ME,44.97,-69.54
04643,STANDARD,HARRINGTON,ME,44.61,-67.81
04040,STANDARD,HARRISON,ME,44.11,-70.67
04943,STANDARD,HARTLAND,ME,44.88,-69.45
04238,STANDARD,HEBRON,ME,44.19,-70.40
04944,PO BOX,HINCKLEY,ME,44.67,-69.65
04041,STANDARD,HIRAM,ME,43.87,-70.80
04042,STANDARD,HOLLIS CENTER,ME,43.59,-70.60
04730,STANDARD,HOULTON,ME,46.11,-67.83
04761,PO BOX,NEW LIMERICK,ME,46.10,-67.96
04448,STANDARD,HOWLAND,ME,45.25,-68.66
04449,STANDARD,HUDSON,ME,45.00,-68.88
04644,PO BOX,HULLS COVE,ME,44.42,-68.27
04747,STANDARD,ISLAND FALLS,ME,46.00,-68.27
04848,STANDARD,ISLESBORO,ME,44.30,-68.90
04646,PO BOX,ISLESFORD,ME,44.30,-68.27
04945,STANDARD,JACKMAN,ME,45.62,-70.25
04239,STANDARD,JAY,ME,44.50,-70.21
04262,PO BOX,NORTH JAY,ME,44.53,-70.21
04348,STANDARD,JEFFERSON,ME,44.20,-69.45
04648,STANDARD,JONESBORO,ME,44.66,-67.57
04649,STANDARD,JONESPORT,ME,44.53,-67.59
04450,STANDARD,KENDUSKEAG,ME,44.91,-68.93
04043,STANDARD,KENNEBUNK,ME,43.38,-70.54
04014,PO BOX,CAPE PORPOISE,ME,43.37,-70.43
04046,STANDARD,KENNEBUNKPORT,ME,43.35,-70.46
04349,STANDARD,KENTS HILL,ME,44.43,-70.07
04047,STANDARD,PARSONSFIELD,ME,43.72,-70.92
04947,STANDARD,KINGFIELD,ME,44.95,-70.15
04451,STANDARD,KINGMAN,ME,45.54,-68.20
03904,STANDARD,KITTERY,ME,43.09,-70.73
03905,STANDARD,KITTERY POINT,ME,43.08,-70.69
04453,STANDARD,LAGRANGE,ME,45.16,-68.84
